SubID,PartnerID,dyad,computer,subjectInitials,raName,sessionTime,sessionDate,timestamp,taskOrder,Rating,EmoRating,EmoRating_Person,Time,stopTime,Movietime,Shift,Description,trialNumber,softwareVersion
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:11.952Z,1,16.95,NA,self,19.90,150,18.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:12.054Z,1,35.23,NA,self,20.00,150,18.70,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:12.161Z,1,67.19,NA,self,20.11,150,18.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:12.251Z,1,75.16,NA,self,20.20,150,18.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:12.351Z,1,83.59,NA,self,20.30,150,19.00,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:12.451Z,1,75.00,NA,self,20.40,150,19.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:12.551Z,1,75.00,NA,self,20.50,150,19.20,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:12.662Z,1,83.05,NA,self,20.61,150,19.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:12.752Z,1,77.03,NA,self,20.70,150,19.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:12.859Z,1,82.73,NA,self,20.81,150,19.51,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:12.954Z,1,73.36,NA,self,20.90,150,19.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:13.060Z,1,76.88,NA,self,21.01,150,19.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:13.156Z,1,68.44,NA,self,21.11,150,19.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:13.259Z,1,53.28,NA,self,21.21,150,19.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:13.357Z,1,32.11,NA,self,21.31,150,20.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:13.451Z,1,17.66,NA,self,21.40,150,20.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:13.560Z,1,21.41,NA,self,21.51,150,20.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:13.652Z,1,35.78,NA,self,21.60,150,20.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:13.753Z,1,40.00,NA,self,21.70,150,20.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:13.855Z,1,56.48,NA,self,21.80,150,20.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:13.960Z,1,56.72,NA,self,21.91,150,20.61,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:14.054Z,1,55.86,NA,self,22.00,150,20.70,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:14.161Z,1,47.19,NA,self,22.11,150,20.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:14.256Z,1,44.84,NA,self,22.21,150,20.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:14.361Z,1,46.56,NA,self,22.31,150,21.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:14.458Z,1,44.53,NA,self,22.41,150,21.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:14.552Z,1,44.53,NA,self,22.50,150,21.20,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:14.660Z,1,44.53,NA,self,22.61,150,21.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:14.754Z,1,44.53,NA,self,22.70,150,21.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:14.863Z,1,44.53,NA,self,22.81,150,21.51,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:14.956Z,1,44.53,NA,self,22.91,150,21.61,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:15.066Z,1,44.53,NA,self,23.02,150,21.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:15.161Z,1,44.53,NA,self,23.11,150,21.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:15.251Z,1,44.53,NA,self,23.20,150,21.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:15.359Z,1,44.53,NA,self,23.31,150,22.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:15.450Z,1,44.53,NA,self,23.40,150,22.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:15.560Z,1,44.53,NA,self,23.51,150,22.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:15.654Z,1,44.53,NA,self,23.60,150,22.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:15.759Z,1,44.53,NA,self,23.71,150,22.41,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:15.856Z,1,44.84,NA,self,23.81,150,22.51,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:15.954Z,1,45.00,NA,self,23.90,150,22.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:16.057Z,1,46.02,NA,self,24.01,150,22.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:16.161Z,1,46.56,NA,self,24.11,150,22.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:16.260Z,1,47.89,NA,self,24.21,150,22.91,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:16.355Z,1,49.22,NA,self,24.30,150,23.00,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:16.458Z,1,51.33,NA,self,24.41,150,23.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:16.551Z,1,53.28,NA,self,24.50,150,23.20,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:16.651Z,1,54.69,NA,self,24.60,150,23.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:16.761Z,1,55.94,NA,self,24.71,150,23.41,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:16.854Z,1,58.83,NA,self,24.80,150,23.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:16.959Z,1,63.28,NA,self,24.91,150,23.61,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:17.054Z,1,67.03,NA,self,25.00,150,23.70,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:17.160Z,1,69.77,NA,self,25.11,150,23.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:17.254Z,1,75.00,NA,self,25.20,150,23.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:17.351Z,1,78.91,NA,self,25.30,150,24.00,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:17.455Z,1,78.83,NA,self,25.41,150,24.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:17.564Z,1,78.83,NA,self,25.51,150,24.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:17.658Z,1,78.83,NA,self,25.61,150,24.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:17.752Z,1,78.83,NA,self,25.70,150,24.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:17.861Z,1,78.83,NA,self,25.81,150,24.51,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:17.955Z,1,78.83,NA,self,25.91,150,24.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:18.064Z,1,78.83,NA,self,26.01,150,24.71,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:18.157Z,1,78.83,NA,self,26.11,150,24.81,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:18.250Z,1,78.83,NA,self,26.20,150,24.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:18.360Z,1,78.83,NA,self,26.31,150,25.01,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:18.453Z,1,78.83,NA,self,26.40,150,25.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:18.564Z,1,78.83,NA,self,26.51,150,25.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:18.657Z,1,78.83,NA,self,26.61,150,25.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:18.751Z,1,78.83,NA,self,26.70,150,25.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:18.861Z,1,78.83,NA,self,26.81,150,25.51,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:18.952Z,1,78.83,NA,self,26.90,150,25.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:19.054Z,1,78.83,NA,self,27.00,150,25.70,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:19.153Z,1,78.83,NA,self,27.10,150,25.80,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:19.250Z,1,78.75,NA,self,27.20,150,25.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:19.350Z,1,78.75,NA,self,27.30,150,26.00,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:19.451Z,1,78.91,NA,self,27.40,150,26.10,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:19.560Z,1,79.84,NA,self,27.51,150,26.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:19.653Z,1,80.63,NA,self,27.60,150,26.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:19.760Z,1,80.63,NA,self,27.71,150,26.41,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:19.856Z,1,78.28,NA,self,27.81,150,26.51,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:19.961Z,1,69.92,NA,self,27.91,150,26.61,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:20.054Z,1,64.45,NA,self,28.00,150,26.70,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:20.151Z,1,52.58,NA,self,28.10,150,26.80,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:20.250Z,1,46.41,NA,self,28.20,150,26.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:20.354Z,1,46.72,NA,self,28.30,150,27.00,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:20.458Z,1,48.75,NA,self,28.41,150,27.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:20.560Z,1,49.69,NA,self,28.51,150,27.21,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:20.651Z,1,51.48,NA,self,28.60,150,27.30,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:20.751Z,1,49.77,NA,self,28.70,150,27.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:20.856Z,1,49.53,NA,self,28.81,150,27.51,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:20.952Z,1,49.69,NA,self,28.90,150,27.60,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:21.051Z,1,50.00,NA,self,29.00,150,27.70,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:21.151Z,1,50.16,NA,self,29.10,150,27.80,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:21.251Z,1,50.16,NA,self,29.20,150,27.90,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:21.352Z,1,50.16,NA,self,29.30,150,28.00,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:21.459Z,1,50.31,NA,self,29.41,150,28.11,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:21.553Z,1,50.39,NA,self,29.50,150,28.20,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:21.661Z,1,50.39,NA,self,29.61,150,28.31,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:21.750Z,1,50.39,NA,self,29.70,150,28.40,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:21.853Z,1,50.31,NA,self,29.80,150,28.50,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:21.956Z,1,50.23,NA,self,29.91,150,28.61,0,,1,2.0.0
23132,123,1,Left,123,123,00:32,13213-12-31,2026-06-10T08:19:22.065Z,1,50.23,NA,self,30.02,150,28.71,0,,1,2.0.0
