dyadId,participantId,partnerId,computer,subjectInitials,raName,sessionTime,sessionDate,sessionTimestamp,ratingTask,subTask,emotion1,emotion2,ratingPerson,response,trialNumber,softwareVersion
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:27.890Z,expressivity,I've learned it is better to suppress my anger than to show it.,,,,2,173,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:27.899Z,expressivity,What I'm feeling is written all over my face.,,,,2,174,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:27.909Z,expressivity,"I am sometimes unable to hide my feelings, even though I would like to.",,,,2,175,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:27.915Z,expressivity,"When I'm happy, my feelings show.",,,,2,176,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:27.921Z,expressivity,My body reacts very strongly to emotional situations.,,,,2,177,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:27.930Z,expressivity,I sometimes cry during sad movies.,,,,2,178,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:27.936Z,expressivity,People often do not know what I am feeling.,,,,2,179,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:27.946Z,expressivity,"Whenever I feel positive emotions, people can easily see exactly what I am feeling.",,,,2,180,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:27.952Z,expressivity,I have strong emotions.,,,,2,181,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.857Z,social_connectedness,I feel distant from people.,,,,3,182,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.874Z,social_connectedness,I have little sense of togetherness with my peers.,,,,3,183,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.883Z,social_connectedness,I feel like an outsider.,,,,3,184,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.888Z,social_connectedness,I don't feel I participate with anyone or any group.,,,,3,185,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.892Z,social_connectedness,I feel understood by the people I know.,,,,3,186,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.897Z,social_connectedness,I am in tune with the world.,,,,3,187,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.903Z,social_connectedness,My friends feel like family.,,,,3,188,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.907Z,social_connectedness,I am able to relate to my peers.,,,,3,189,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.913Z,social_connectedness,"Even around people I know, I don't feel that I really belong.",,,,3,190,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.918Z,social_connectedness,I feel comfortable in the presence of strangers.,,,,3,191,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.923Z,social_connectedness,I see people as friendly and approachable.,,,,3,192,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.926Z,social_connectedness,I feel disconnected from the world around me.,,,,3,193,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.930Z,social_connectedness,I find myself actively involved in people's lives.,,,,3,194,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.933Z,social_connectedness,I don't feel related to most people.,,,,3,195,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.938Z,social_connectedness,I see myself as a loner.,,,,3,196,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.941Z,social_connectedness,I fit well in new situations.,,,,3,197,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.945Z,social_connectedness,I am able to connect with other people.,,,,3,198,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.949Z,social_connectedness,"Even among my friends, there is no sense of brother/sisterhood.",,,,3,199,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.953Z,social_connectedness,I feel close to people.,,,,3,200,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:44.956Z,social_connectedness,I catch myself losing a sense of connectedness with society.,,,,3,201,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.612Z,loneliness,How often do you feel close to people?,,,,0,202,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.627Z,loneliness,"How often do you feel that you are ""in tune"" with the people around you?",,,,0,203,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.639Z,loneliness,How often do you feel shy?,,,,0,204,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.653Z,loneliness,How often do you feel you can find companionship when you want it?,,,,0,205,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.664Z,loneliness,How often do you feel that there are people who really understand you?,,,,0,206,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.675Z,loneliness,How often do you feel that you lack companionship?,,,,0,207,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.683Z,loneliness,How often do you feel outgoing and friendly?,,,,0,208,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.691Z,loneliness,How often do you feel that your interests and ideas are not shared by those around you?,,,,0,209,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.699Z,loneliness,How often do you feel that your relationships with others are not meaningful?,,,,0,210,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.706Z,loneliness,How often do you feel that there is no one you can turn to?,,,,0,211,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.714Z,loneliness,How often do you feel left out?,,,,0,212,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.720Z,loneliness,How often do you feel that people are around you but not with you?,,,,0,213,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.726Z,loneliness,How often do you feel that you have a lot in common with the people around you?,,,,0,214,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.731Z,loneliness,How often do you feel alone?,,,,0,215,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.736Z,loneliness,How often do you feel that there are people you can talk to?,,,,0,216,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.740Z,loneliness,How often do you feel part of a group of friends?,,,,0,217,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.746Z,loneliness,How often do you feel that no one really knows you well?,,,,0,218,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.750Z,loneliness,How often do you feel that there are people you can turn to?,,,,0,219,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.754Z,loneliness,How often do you feel that you are no longer close to anyone?,,,,0,220,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:22:58.759Z,loneliness,How often do you feel isolated from others?,,,,0,221,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:06.748Z,autism,I often notice small sounds when others do not,,,,1,222,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:06.760Z,autism,"I usually concentrate more on the whole picture, rather than the small details",,,,1,223,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:06.764Z,autism,"I like to collect information about categories of things (e.g. types of car, types of bird, types of train, types of plant etc)",,,,1,224,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:06.770Z,autism,I find it difficult to work out people's intentions,,,,1,225,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:06.776Z,autism,"If there is an interruption, I can switch back to what I was doing very quickly",,,,1,226,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:06.780Z,autism,I find it easy to work out what someone is thinking or feeling just by looking at their face,,,,1,227,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:06.783Z,autism,I find it easy to do more than one thing at once,,,,1,228,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:06.786Z,autism,I find it easy to 'read between the lines' when someone is talking to me,,,,1,229,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:06.789Z,autism,When I'm reading a story I find it difficult to work out the characters' intentions,,,,1,230,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:06.792Z,autism,I know how to tell if someone listening to me is getting bored,,,,1,231,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:09.843Z,partner_history,Have you met your partner prior to today's study?,,,,No,232,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:09.852Z,partner_history,How long have you known your partner? (in months),,,,,233,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:09.861Z,partner_history,I am happy with my friendship with my partner,,,,,234,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:23:09.873Z,partner_history,My partner is fun to sit and talk with,,,,,235,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:24:02.872Z,demographics,Enter your age:,,,,19,236,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:24:02.881Z,demographics,"Are you Spanish, Hispanic, or Latino?",,,,yes,237,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:24:02.887Z,demographics,Choose one or more races that you consider yourself to be:,,,,White;Asian,238,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:24:02.901Z,demographics,Please specify (other race):,,,,,239,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:24:02.913Z,demographics,What is your sex?,,,,female,240,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:24:02.921Z,demographics,Please provide the zip code of your permanent address (where you grew up):,,,,111111,241,2.0.0
1,23132,123,Left,123,123,00:32,13213-12-31,2026-06-10T08:24:20.401Z,study_feedback,We're interested in hearing more about your experience with our study. Please share any thoughts you have below.,,,,"start, Testing, Commas, ENg,,, ,,agina, , again,,,, end.",242,2.0.0
